game_genre_id,game_id,genre_id
484,1000008,1
485,999931,1
486,999951,1
487,999907,1
488,999900,1
489,999928,1
490,999935,1
491,999941,1
492,999932,1
493,1000632,1
494,1000648,1
495,1000619,1
496,1000653,1
497,1000654,1
498,1000663,1
499,1000656,1
500,1000669,1
501,996316,1
502,995467,1
503,995485,1
504,995543,1
505,995542,1
506,995561,1
507,995563,1
508,995569,1
509,995587,1
510,995631,1
511,995657,1
512,995701,1
513,995733,1
514,995750,1
515,995785,1
516,995809,1
517,995828,1
518,995827,1
519,995851,1
520,995873,1
521,995877,1
522,996064,1
523,996100,1
524,996119,1
525,996124,1
526,996117,1
527,996139,1
528,996180,1
529,996199,1
530,995778,1
531,995544,1
532,995672,1
533,995673,1
534,995841,1
535,995926,1
536,996014,1
537,995989,1
538,995996,1
539,996013,1
540,996258,1
541,996272,1
542,996295,1
543,996292,1
544,996312,1
545,996807,1
546,997003,1
547,997007,1
548,997014,1
549,997012,1
550,997026,1
551,997027,1
552,996565,1
553,996564,1
554,996574,1
555,996582,1
556,996379,1
557,996365,1
558,996375,1
559,996415,1
560,996448,1
561,996454,1
562,996476,1
563,996491,1
564,996494,1
565,996502,1
566,996782,1
567,996808,1
568,996836,1
569,996852,1
570,996855,1
571,996871,1
572,996884,1
573,996885,1
574,996895,1
575,996900,1
576,996921,1
577,996936,1
578,996929,1
579,996934,1
580,996952,1
581,996659,1
582,996662,1
583,996687,1
584,996677,1
585,996690,1
586,996692,1
587,996669,1
588,996667,1
589,996713,1
590,997043,1
591,997048,1
592,997078,1
593,997106,1
594,997108,1
595,997138,1
596,997132,1
597,997152,1
598,997188,1
599,997201,1
600,997203,1
601,997222,1
602,997294,1
603,997299,1
604,997308,1
605,997311,1
606,997307,1
607,997318,1
608,997344,1
609,997796,1
610,997802,1
611,997832,1
612,997851,1
613,997864,1
614,997875,1
615,997818,1
616,997562,1
617,997570,1
618,997580,1
619,997592,1
620,997593,1
621,997600,1
622,997638,1
623,997634,1
624,997655,1
625,997667,1
626,997702,1
627,997699,1
628,997708,1
629,997428,1
630,997436,1
631,997437,1
632,997468,1
633,997478,1
634,997508,1
635,998094,1
636,999116,1
637,999375,1
638,996830,1
639,999451,1
640,997979,1
641,999503,1
642,995462,1
643,995469,1
644,995566,1
645,995577,1
646,995616,1
647,995665,1
648,995640,1
649,995638,1
650,995668,1
651,995694,1
652,995775,1
653,995815,1
654,995842,1
655,995865,1
656,996007,1
657,996001,1
658,995924,1
659,995964,1
660,995977,1
661,995978,1
662,995976,1
663,995994,1
664,996009,1
665,996114,1
666,996136,1
667,996173,1
668,996175,1
669,996186,1
670,996204,1
671,996220,1
672,996246,1
673,996304,1
674,996358,1
675,996359,1
676,996362,1
677,996360,1
678,996396,1
679,996425,1
680,996422,1
681,996427,1
682,996453,1
683,996462,1
684,996463,1
685,996466,1
686,996490,1
687,996509,1
688,996513,1
689,996575,1
690,996589,1
691,995460,1
692,995585,1
693,995457,1
694,995546,1
695,995747,1
696,996643,1
697,996649,1
698,996682,1
699,996621,1
700,996638,1
701,996655,1
702,996715,1
703,996788,1
704,996825,1
705,996817,1
706,996829,1
707,996867,1
708,996955,1
709,996951,1
710,996924,1
711,996939,1
712,997037,1
713,997039,1
714,997062,1
715,34834,1
716,997101,1
717,997121,1
718,997130,1
719,997162,1
720,997170,1
721,997175,1
722,997200,1
723,997228,1
724,997250,1
725,996400,1
726,997439,1
727,997487,1
728,997582,1
729,997584,1
730,997588,1
731,997621,1
732,997632,1
733,997657,1
734,997661,1
735,997674,1
736,997675,1
737,997724,1
738,997729,1
739,997793,1
740,997798,1
741,997794,1
742,997786,1
743,997789,1
744,997780,1
745,997823,1
746,997824,1
747,997843,1
748,997873,1
749,997807,1
750,997810,1
751,997862,1
752,997852,1
753,998519,1
754,998533,1
755,998529,1
756,998535,1
757,998616,1
758,998607,1
759,998636,1
760,998708,1
761,998810,1
762,998804,1
763,998816,1
764,998826,1
765,998824,1
766,998856,1
767,998878,1
768,998887,1
769,998894,1
770,998927,1
771,998944,1
772,998943,1
773,998959,1
774,998967,1
775,998973,1
776,998966,1
777,998991,1
778,999042,1
779,999105,1
780,999112,1
781,999123,1
782,999127,1
783,999142,1
784,999159,1
785,999184,1
786,999194,1
787,999213,1
788,999215,1
789,999262,1
790,999266,1
791,998189,1
792,998151,1
793,998213,1
794,998225,1
795,998229,1
796,230543,1
797,998256,1
798,998309,1
799,998328,1
800,998334,1
801,998339,1
802,998341,1
803,998359,1
804,998368,1
805,998369,1
806,998383,1
807,998402,1
808,998418,1
809,997907,1
810,997934,1
811,997944,1
812,997996,1
813,997998,1
814,998009,1
815,998018,1
816,998015,1
817,998048,1
818,1000052,1
819,1000054,1
820,1000195,1
821,1000137,1
822,1000135,1
823,1000211,1
824,1000303,1
825,1000148,1
826,1000144,1
827,1000133,1
828,1000298,1
829,1000297,1
830,1000183,1
831,1000241,1
832,1000245,1
833,1000267,1
834,1000271,1
835,1000060,1
836,1000082,1
837,1000087,1
838,1000216,1
839,1000225,1
840,1000314,1
841,1000380,1
842,1000389,1
843,1000394,1
844,1000413,1
845,1000407,1
846,1000435,1
847,1000428,1
848,1000438,1
849,1000503,1
850,1000502,1
851,1000500,1
852,1000489,1
853,1000531,1
854,1000475,1
855,1000633,1
856,1000599,1
857,1000605,1
858,1000610,1
859,1000440,1
860,1000450,1
861,999569,1
862,999594,1
863,999599,1
864,999618,1
865,999632,1
866,999620,1
867,999648,1
868,999645,1
869,999646,1
870,999662,1
871,999667,1
872,999316,1
873,999327,1
874,999322,1
875,999383,1
876,999400,1
877,999424,1
878,999489,1
879,999497,1
880,999501,1
881,999514,1
882,999523,1
883,999920,1
884,999924,1
885,999943,1
886,999978,1
887,999977,1
888,999981,1
889,999992,1
890,999708,1
891,999736,1
892,999734,1
893,999753,1
894,999758,1
895,999769,1
896,999781,1
897,999778,1
898,999816,1
899,999848,1
900,999853,1
901,999863,1
902,1000470,1
903,998484,1
904,996133,1
905,997804,1
906,997518,1
907,997412,1
908,998004,1
909,995458,1
910,995553,1
911,995572,1
912,995588,1
913,995645,1
914,995646,1
915,995667,1
916,995644,1
917,995850,1
918,995740,1
919,995802,1
920,995859,1
921,995863,1
922,995944,1
923,995935,1
924,995912,1
925,995953,1
926,995958,1
927,995992,1
928,995474,1
929,995820,1
930,996052,1
931,996090,1
932,996092,1
933,996103,1
934,996070,1
935,996076,1
936,996068,1
937,996078,1
938,996179,1
939,996196,1
940,996221,1
941,996108,1
942,997008,1
943,997033,1
944,997079,1
945,997075,1
946,997065,1
947,997080,1
948,997095,1
949,997120,1
950,997126,1
951,997145,1
952,997202,1
953,997219,1
954,997217,1
955,997224,1
956,997235,1
957,997242,1
958,997258,1
959,997265,1
960,997303,1
961,997314,1
962,997404,1
963,997406,1
964,997424,1
965,997423,1
966,997429,1
967,997464,1
968,997484,1
969,997489,1
970,997507,1
971,997520,1
972,997566,1
973,997565,1
974,997574,1
975,997625,1
976,997615,1
977,997614,1
978,997598,1
979,997609,1
980,997636,1
981,997651,1
982,997682,1
983,997677,1
984,997710,1
985,997717,1
986,997742,1
987,996364,1
988,996367,1
989,996421,1
990,996414,1
991,996436,1
992,996500,1
993,996501,1
994,996520,1
995,996457,1
996,996467,1
997,996472,1
998,996469,1
999,996537,1
1000,996544,1
1001,996538,1
1002,996555,1
1003,996585,1
1004,996590,1
1005,996622,1
1006,996652,1
1007,996627,1
1008,996722,1
1009,996688,1
1010,996704,1
1011,996813,1
